gene
Cbr-hda-5
CBG20097
CBG01687
CBG30537
CBG10238
CBG16992
CBG22951
Cbr-dlc-6
CBG29876
CBG06612
CBG07758
CBG09186
Cbr-faah-6
CBG18583
Cbr-col-58
CBG18830
CBG27547
CBG08158
CBG01213
CBG04181
CBG08690
CBG19198
CBG27902
CBG22522
Cbr-skpo-3
CBG21384
Cbr-srsx-18
CBG20612
CBG09038
Cbr-nas-37
CBG10721
CBG11199
CBG00437
CBG02281
CBG15123
Cbr-lec-3
CBG04035
CBG15117
CBG04324
CBG16391
CBG30014
CBG25471
CBG30576
CBG29327
CBG05952
Cbr-dsc-1
CBG04180
CBG05659
Cbr-str-52
CBG10840
Cbr-sams-1
CBG15245
CBG01294
CBG09619
Cbr-ctsa-2
CBG17441
Cbr-cutl-10
CBG29956
CBG24513
Cbr-phy-3
CBG09552
Cbr-nhx-3
Cbr-mltn-9
CBG13296
CBG20527
CBG05848
Cbr-oac-20
CBG05417
CBG03722
Cbr-ugt-6
Cbr-ztf-14.3
CBG16840
CBG21349
CBG15775
CBG13171
Cbr-dim-1
CBG02323
CBG08689
CBG09398
Cbr-ttr-31
CBG14285
CBG25342
Cbr-fbxa-137
Cbr-col-184
CBG03227
CBG01120
CBG05038
CBG02472
Cbr-mab-7
CBG09784
CBG12353
Cbr-bnc-1
CBG11056
Cbr-unc-9
CBG09596
Cbr-col-174
CBG22108
CBG09501
CBG20338
Cbr-srbc-45.1
Cbr-cutl-18
Cbr-col-103
Cbr-adt-1
CBG12086
CBG19418
CBG16069
Cbr-col-120
Cbr-dct-18
Cbr-phat-2
CBG24699
Cbr-grl-23
Cbr-swt-5
CBG01454
Cbr-cil-7
CBG14938
CBG00402
CBG18739
CBG25685
CBG05797
CBG24123
CBG26558
CBG15238
CBG25846
CBG01909
CBG09979
CBG17918
CBG00056
Cbr-sru-4
Cbr-col-106
CBG05008
CBG04773
CBG23478
Cbr-acr-17
Cbr-ptr-15
CBG26177
Cbr-ttr-15
Cbr-acr-8
CBG17988
Cbr-lips-6.1
CBG20590
CBG10235
CBG15073
CBG10134
CBG25280
CBG02325
Cbr-sel-7
Cbr-nas-38
CBG12302
CBG18070
CBG04437
CBG27895
CBG10960
CBG15853
CBG02315
Cbr-hmit-1.1
CBG13610
Cbr-mboa-1
CBG18896
Cbr-col-34
CBG23331
Cbr-nas-23
CBG30665
Cbr-zig-12
Cbr-cest-19
CBG25822
CBG11617
CBG04962
CBG18048
CBG12175
CBG24259
CBG07579
CBG16268
CBG23470
CBG07238
CBG07661
CBG07786
Cbr-nas-36
Cbr-psa-3
Cbr-frpr-10
Cbr-ptr-14
CBG30420
Cbr-cutl-12
CBG05945
CBG13360
Cbr-col-140
Cbr-lon-3
CBG21304
Cbr-unc-8
Cbr-lin-31
CBG26720
Cbr-cutl-11
CBG30693
CBG07421
CBG16788
CBG27628
CBG00014
Cbr-pmt-2
CBG03364
CBG14184
CBG25447
Cbr-acn-1
Cbr-nhr-270
Cbr-best-17
CBG06196
CBG15243
CBG01910
CBG06300
Cbr-idhg-2
CBG17956
CBG27820
CBG02445
CBG06276
CBG11308
Cbr-pqn-29
CBG19474
CBG26127
Cbr-clec-180
CBG16343
CBG10926
Cbr-mls-1
Cbr-col-152
CBG06598
CBG14241
Cbr-cyn-17
CBG07404
CBG19859
CBG31316
Cbr-pqn-74
CBG23416
Cbr-tni-1
Cbr-asns-1
CBG08809
Cbr-gcy-9
CBG17636
Cbr-spe-29
Cbr-nhr-260
CBG02507
CBG22741
CBG09557
Cbr-unc-29
CBG23226
CBG14049
CBG07437
Cbr-lips-10
Cbr-clik-1
CBG11112
CBG22642
Cbr-bus-4
Cbr-nhr-250
Cbr-nep-15
CBG27963
CBG15194
CBG31471
Cbr-col-157.1
CBG28111
CBG16593
Cbr-pxn-2
CBG04912
Cbr-gst-38
CBG09626
CBG19196
Cbr-unc-130
CBG03177
CBG30577
CBG11415
Cbr-mps-4
CBG15747
CBG02940
CBG21399
CBG22539
CBG26182
Cbr-cdh-12
Cbr-hst-3.1
CBG13000
CBG18605
CBG14255
Cbr-unc-52
Cbr-scl-3
Cbr-nas-8
CBG04232
CBG15589
Cbr-mlp-1
CBG17314
CBG12668
Cbr-col-119
CBG01887
Cbr-gur-4
Cbr-npr-5
Cbr-mup-2
CBG11426
CBG30494
CBG10970
Cbr-mup-4
CBG05293
CBG03490
Cbr-inx-6
Cbr-ttr-3
CBG00821
CBG30390
Cbr-lips-9
CBG19314
CBG05049
CBG05964
CBG11769
CBG07564
CBG12411
CBG00945
Cbr-unc-87
CBG24697
CBG19124
CBG12683
CBG10938
CBG11289
Cbr-gly-8
Cbr-tba-6
CBG06934
Cbr-stn-2
CBG29763
CBG19176
Cbr-nas-30
Cbr-acr-14
CBG22535
CBG13396
CBG29948
CBG16424
CBG30751
Cbr-lron-8
CBG26366
CBG21933
CBG04096
CBG23955
Cbr-osr-1
CBG03373
CBG06122
CBG02174
CBG24871
Cbr-nas-4
CBG20550
Cbr-glna-3
CBG24005
CBG18530
Cbr-oct-1
Cbr-bed-3
CBG01942
CBG22828
CBG22957
Cbr-snpc-1.3
Cbr-unc-27
Cbr-spe-45
CBG11198
CBG06969
CBG22804
CBG06388
Cbr-stg-2
Cbr-dhs-25
CBG15899
CBG01035
Cbr-csq-1
CBG27148
CBG00907
Cbr-cdr-1
Cbr-dsc-4
Cbr-snf-12
CBG01471
CBG23474
CBG30573
CBG04657
CBG23119
CBG30476
CBG01517
Cbr-bus-2
Cbr-col-105
Cbr-elo-4
Cbr-npr-19
Cbr-zipt-16
CBG07348
CBG00364
CBG06896
Cbr-nspe-6
CBG00409
Cbr-fkh-6
Cbr-sre-14
CBG30226
Cbr-chil-14
CBG30752
Cbr-thn-1
Cbr-col-125
Cbr-cnnm-2
CBG27607
CBG12407
Cbr-nas-12
Cbr-unc-95
CBG26126
Cbr-lact-7
CBG03660
CBG07963
Cbr-col-86
Cbr-unc-54
CBG02550
Cbr-ifb-2
Cbr-str-112
CBG22168
Cbr-aass-1
Cbr-let-805
CBG19733
Cbr-osta-2
CBG18254
CBG06095
CBG00873
CBG29868
CBG17096
CBG22791
Cbr-vha-12
CBG18898
CBG16925
CBG20114
CBG03723
CBG08618
Cbr-col-177
Cbr-twk-25
CBG20110
CBG15517
CBG09472
CBG23029
Cbr-tsp-18
CBG26141
CBG29980
Cbr-gsnl-1
Cbr-nhx-9
Cbr-scl-6
Cbr-ben-1
CBG09304
Cbr-mec-5
Cbr-nhr-117
CBG30767
Cbr-grl-4
CBG03085
CBG30211
CBG31032
CBG08526
Cbr-feh-1
CBG23250
CBG14826
CBG13598
Cbr-sup-10
CBG05954
CBG30613
CBG19009
Cbr-dmd-8
CBG14359
CBG02847
CBG05111
CBG11596
CBG05010
Cbr-nmy-1
CBG00666
Cbr-ugt-59
CBG30408
CBG20667
Cbr-kcc-3
CBG00078
CBG31050
Cbr-ptr-3
Cbr-dgk-3
CBG19402
CBG16624
CBG21529
CBG07124
CBG26039
CBG05958
CBG07711
